Date,Location,MinTemp,MaxTemp,WindDirection,RainToday,RainTomorrow,,,
25-08-2023,Assam,4.2,10.7,WNW,Yes,Yes,,,
26-08-2023,Assam,5.4,11.8,NW,Yes,Yes,,,
27-08-2023,Assam,6.8,13.4,NW,Yes,No,,,
28-08-2023,Assam,0.9,14.4,WSW,No,No,,,
29-08-2023,Assam,1.9,15.2,WSW,No,No,,,
30-08-2023,Assam,2.3,15.4,WNW,No,No,,,
31-08-2023,Assam,2.9,14.2,N,No,No,,,
01-09-2023,Assam,7.1,15.1,NW,No,No,,,
02-09-2023,Assam,10,16.8,SSE,No,No,,,
03-09-2023,Assam,7.1,17.6,SE,No,Yes,,,
04-09-2023,Assam,10.1,17.7,N,Yes,Yes,,,
05-09-2023,Assam,9.8,14.2,NNW,Yes,Yes,,,
06-09-2023,Assam,6.8,12.8,NW,Yes,Yes,,,
07-09-2023,Assam,2.3,15.1,SW,Yes,No,,,
08-09-2023,Assam,1.7,15.9,NNE,No,No,,,
09-09-2023,Assam,7.2,14.7,ENE,No,Yes,,,
10-09-2023,Assam,8.1,14,W,Yes,Yes,,,
11-09-2023,Assam,2.6,15.9,WNW,Yes,No,,,
12-09-2023,Assam,4.5,16.3,N,No,No,,,
13-09-2023,Assam,6,18.7,W,No,No,,,
14-09-2023,Assam,5.8,19,WSW,No,No,,,
15-09-2023,Assam,5.5,13.6,WSW,No,No,,,
16-09-2023,Assam,7.5,13.4,WSW,No,No,,,
17-09-2023,Assam,4.3,14.3,SW,No,No,,,
18-09-2023,Assam,3.3,13.9,W,No,No,,,
19-09-2023,Assam,2.4,16.4,W,No,No,,,
20-09-2023,Assam,2.8,18.7,W,No,No,,,
21-09-2023,Assam,5,19.6,W,No,No,,,
22-09-2023,Assam,8.6,20.1,W,No,No,,,
23-09-2023,Assam,5.7,19.9,W,No,No,,,
24-09-2023,Assam,3.7,19.1,NE,No,No,,,
25-09-2023,Assam,5.6,19.7,NW,No,No,,,
26-09-2023,Assam,5.4,20.6,WSW,No,No,,,
27-09-2023,Assam,6.5,20,WNW,No,No,,,
28-09-2023,Assam,5.4,14.6,W,No,No,,,
29-09-2023,Assam,3.7,14.3,W,No,No,,,
30-09-2023,Assam,-0.1,14.6,NNW,No,No,,,
01-10-2023,Assam,4.1,17.4,NE,No,No,,,
02-10-2023,Assam,4.8,21.1,NE,No,No,,,
03-10-2023,Assam,7.4,23,NE,No,No,,,
04-10-2023,Assam,8.2,23.2,NE,No,No,,,
05-10-2023,Assam,10.1,25.9,NE,No,No,,,
06-10-2023,Assam,11.1,24.9,W,No,Yes,,,
07-10-2023,Assam,7.3,15.9,WSW,Yes,No,,,
08-10-2023,Assam,4.2,19,W,No,No,,,
09-10-2023,Assam,5.4,20.8,N,No,No,,,
10-10-2023,Assam,8.2,23.2,NE,No,No,,,
11-10-2023,Assam,7.6,23.7,E,No,No,,,
12-10-2023,Assam,14.5,19.9,NNE,No,Yes,,,
13-10-2023,Assam,14.7,18,WSW,Yes,Yes,,,
14-10-2023,Assam,12.7,19.1,W,Yes,Yes,,,
15-10-2023,Assam,13.8,18.6,WNW,Yes,Yes,,,
16-10-2023,Assam,4.8,12.8,W,Yes,No,,,
17-10-2023,Assam,6.3,15.4,WNW,No,No,,,
18-10-2023,Assam,9.2,17.4,W,No,No,,,
19-10-2023,Assam,4.8,19,WNW,No,No,,,
20-10-2023,Assam,5.7,21.8,SE,No,No,,,
21-10-2023,Assam,8,23.3,N,No,No,,,
22-10-2023,Assam,9.5,25.8,NNE,No,No,,,
23-10-2023,Assam,14.8,19,W,No,Yes,,,
24-10-2023,Assam,8.2,22.2,SSE,Yes,No,,,
25-10-2023,Assam,10.9,22.2,WNW,No,No,,,
26-10-2023,Assam,8.8,23.5,WNW,No,Yes,,,
27-10-2023,Assam,10.2,22.3,WNW,Yes,No,,,
28-10-2023,Assam,8.8,23.6,NE,No,No,,,
29-10-2023,Assam,10.3,25.6,NE,No,Yes,,,
30-10-2023,Assam,16,19.5,NE,Yes,Yes,,,
31-10-2023,Assam,13.8,18.7,NNW,Yes,Yes,,,
01-11-2023,Assam,10.2,18.9,W,Yes,No,,,
02-11-2023,Assam,7.1,20.3,SW,No,No,,,
03-11-2023,Assam,10.7,18,WNW,No,No,,,
04-11-2023,Assam,10.1,18.8,SSE,No,No,,,
05-11-2023,Assam,11.1,21,ENE,No,No,,,
06-11-2023,Assam,7.5,22.9,ENE,No,No,,,
07-11-2023,Assam,9.3,24.5,W,No,Yes,,,
08-11-2023,Assam,14.7,24.7,NW,Yes,No,,,
09-11-2023,Assam,11.6,27.7,SSW,No,No,,,
10-11-2023,Assam,15.5,29,WSW,No,No,,,
11-11-2023,Assam,15.2,30.5,N,No,No,,,
12-11-2023,Assam,17.5,31.3,NNE,No,No,,,
13-11-2023,Assam,21.1,26.9,ENE,No,Yes,,,
14-11-2023,Assam,19.2,22.6,N,Yes,Yes,,,
15-11-2023,Assam,15.9,23.1,W,Yes,No,,,
16-11-2023,Assam,11.4,20.8,W,No,No,,,
17-11-2023,Assam,8.8,23.3,W,No,No,,,
18-11-2023,Assam,9.1,24.8,W,No,No,,,
19-11-2023,Assam,12.1,25.5,SE,No,No,,,
20-11-2023,Assam,12,27.3,NE,No,No,,,
21-11-2023,Assam,12.7,29.7,N,No,No,,,
22-11-2023,Assam,14.7,29.9,ENE,No,No,,,
23-11-2023,Assam,14.8,29.4,N,No,No,,,
24-11-2023,Assam,18.1,30.1,N,No,No,,,
25-11-2023,Assam,18.9,27.6,W,No,Yes,,,
26-11-2023,Assam,17.9,24.2,WSW,Yes,Yes,,,
27-11-2023,Assam,14.8,27.6,N,Yes,Yes,,,
28-11-2023,Assam,17.8,21.4,NNE,Yes,Yes,,,
29-11-2023,Assam,13.6,22.6,SSE,Yes,Yes,,,
30-11-2023,Assam,14.4,23.3,SE,Yes,Yes,,,
01-12-2023,Assam,16.7,23.9,SE,Yes,No,,,
02-12-2023,Assam,16.1,26.6,NW,No,Yes,,,
03-12-2023,Assam,15.7,27.3,NNE,Yes,Yes,,,
04-12-2023,Assam,17.3,29.9,WSW,Yes,No,,,
05-12-2023,Assam,16.6,31.6,SSE,No,No,,,
06-12-2023,Assam,18.9,30.4,ENE,No,No,,,
07-12-2023,Assam,21.3,29.8,NNE,No,Yes,,,
08-12-2023,Assam,20.3,29.7,NNW,Yes,Yes,,,
09-12-2023,Assam,18,26.7,W,Yes,No,,,
10-12-2023,Assam,16.7,22.5,WNW,No,No,,,
11-12-2023,Assam,11.2,24.3,WNW,No,No,,,
12-12-2023,Assam,15,22.2,NW,No,No,,,
13-12-2023,Assam,10.5,26.2,WNW,No,No,,,
14-12-2023,Assam,13.7,28.8,ENE,No,No,,,
15-12-2023,Assam,16.1,31.1,NNE,No,No,,,
16-12-2023,Assam,15.1,25.6,W,No,No,,,
17-12-2023,Assam,10.3,25.9,NW,No,No,,,
18-12-2023,Assam,14,20.8,WNW,No,Yes,,,
19-12-2023,Assam,10.4,18,W,Yes,Yes,,,
20-12-2023,Assam,8.6,20.5,WSW,Yes,Yes,,,
21-12-2023,Assam,9.9,21.2,WSW,Yes,No,,,
22-12-2023,Assam,9.4,25.9,SW,No,No,,,
23-12-2023,Assam,12.3,29.2,SW,No,No,,,
24-12-2023,Assam,13.9,30.8,NE,No,No,,,
25-12-2023,Assam,19.3,29.1,SSE,No,No,,,
26-12-2023,Assam,17.5,30,SW,No,No,,,
27-12-2023,Assam,11.3,22.2,W,No,No,,,
28-12-2023,Assam,9.1,26.7,SSE,No,No,,,
29-12-2023,Assam,13.5,31,NW,No,No,,,
30-12-2023,Assam,14.8,34,SW,No,No,,,
31-12-2023,Assam,15.7,38.1,N,No,No,,,
01-01-2022,Bihar,22.2,36,SE,No,No,,,
02-01-2022,Bihar,22.1,34.3,ESE,No,No,,,
03-01-2022,Bihar,18.6,34.7,SE,No,No,,,
04-01-2022,Bihar,21.5,36.1,SE,No,No,,,
05-01-2022,Bihar,20.6,36.5,ESE,No,No,,,
06-01-2022,Bihar,22.4,36.3,SSE,No,No,,,
07-01-2022,Bihar,21.1,35.7,S,No,No,,,
08-01-2022,Bihar,22.4,34.6,SE,No,No,,,
09-01-2022,Bihar,21.2,36.2,SSE,No,No,,,
10-01-2022,Bihar,21,37.5,SSE,No,No,,,
11-01-2022,Bihar,17.7,37.3,SSE,No,No,,,
12-01-2022,Bihar,17.4,38.1,SE,No,No,,,
13-01-2022,Bihar,23.2,38.2,E,No,No,,,
14-01-2022,Bihar,23.1,37.8,ESE,No,No,,,
15-01-2022,Bihar,20.4,38.4,ESE,No,No,,,
16-01-2022,Bihar,25.7,37.5,ESE,No,No,,,
17-01-2022,Bihar,25.4,36.3,ENE,No,No,,,
18-01-2022,Bihar,23.9,25.2,ENE,No,Yes,,,
19-01-2022,Bihar,19,25.3,ESE,Yes,Yes,,,
20-01-2022,Bihar,19.5,31.1,WNW,Yes,No,,,
21-01-2022,Bihar,22.5,37,S,No,No,,,
22-01-2022,Bihar,23.7,38.8,SE,No,No,,,
23-01-2022,Bihar,27.6,40.2,N,No,No,,,
24-01-2022,Bihar,25.9,39.9,SE,No,Yes,,,
25-01-2022,Bihar,24.2,39.6,SE,Yes,No,,,
26-01-2022,Bihar,21.9,39.5,E,No,No,,,
27-01-2022,Bihar,26.7,39.4,E,No,No,,,
28-01-2022,Bihar,25.5,37.6,ENE,No,No,,,
29-01-2022,Bihar,24.7,36.5,ENE,No,No,,,
30-01-2022,Bihar,21.7,34.2,ESE,No,No,,,
31-01-2022,Bihar,22.3,32,ENE,No,Yes,,,
01-02-2022,Bihar,21.4,35.9,E,Yes,No,,,
02-02-2022,Bihar,24.3,38,SE,No,No,,,
03-02-2022,Bihar,23.8,39.3,ESE,No,No,,,
04-02-2022,Bihar,22.2,40.1,E,No,No,,,
05-02-2022,Bihar,25.2,40.8,ESE,No,No,,,
06-02-2022,Bihar,26.1,41.3,E,No,No,,,
07-02-2022,Bihar,22.5,39.3,ENE,No,No,,,
08-02-2022,Bihar,22.9,39.9,SE,No,No,,,
09-02-2022,Bihar,23.9,36.6,SSE,No,No,,,
10-02-2022,Bihar,24.3,33.6,S,No,No,,,
11-02-2022,Bihar,18.7,30.4,SE,No,No,,,
12-02-2022,Bihar,13.8,30.5,E,No,No,,,
13-02-2022,Bihar,11.8,31.1,ESE,No,No,,,
14-02-2022,Bihar,11,32.1,S,No,No,,,
15-02-2022,Bihar,12.3,32.1,SE,No,No,,,
16-02-2022,Bihar,16.1,33.3,SE,No,No,,,
17-02-2022,Bihar,16.1,36.2,SSE,No,No,,,
18-02-2022,Bihar,17.7,35.5,SE,No,No,,,
19-02-2022,Bihar,21,36.7,SE,No,No,,,
20-02-2022,Bihar,22.9,35.3,ESE,No,No,,,
21-02-2022,Bihar,23,35.6,E,No,No,,,
22-02-2022,Bihar,15.9,35.9,E,No,No,,,
23-02-2022,Bihar,18.8,37.7,SE,No,No,,,
24-02-2022,Bihar,18.9,37.9,ESE,No,No,,,
25-02-2022,Bihar,25.2,38.2,ENE,No,No,,,
26-02-2022,Bihar,26.2,39.3,ENE,No,No,,,
27-02-2022,Bihar,28.2,38.7,N,No,No,,,
28-02-2022,Bihar,28.9,39.6,ENE,No,No,,,
01-03-2022,Bihar,29.4,40,NNW,No,No,,,
02-03-2022,Bihar,29,40.5,N,No,No,,,
03-03-2022,Bihar,29.6,40.6,S,No,No,,,
04-03-2022,Bihar,19.8,26.9,SSE,No,No,,,
05-03-2022,Bihar,18.9,29.3,SE,No,No,,,
06-03-2022,Bihar,12.7,30.5,SE,No,No,,,
07-03-2022,Bihar,13.9,32.4,SE,No,No,,,
08-03-2022,Bihar,14.5,33.2,SSW,No,No,,,
09-03-2022,Bihar,16.5,32.5,SE,No,No,,,
10-03-2022,Bihar,17,34.7,E,No,No,,,
11-03-2022,Bihar,23.5,36.4,E,No,No,,,
12-03-2022,Bihar,23,37.3,E,No,No,,,
13-03-2022,Bihar,21.9,37.5,WSW,No,No,,,
14-03-2022,Bihar,24,39.2,SE,No,No,,,
15-03-2022,Bihar,23.9,32.8,ESE,No,No,,,
16-03-2022,Bihar,15.6,31,SE,No,No,,,
17-03-2022,Bihar,12.8,29.7,SSE,No,No,,,
18-03-2022,Bihar,12.5,32.5,SSE,No,No,,,
19-03-2022,Bihar,13.4,34.3,ESE,No,No,,,
20-03-2022,Bihar,15.1,36.1,ESE,No,No,,,
21-03-2022,Bihar,16.2,37.9,E,No,No,,,
22-03-2022,Bihar,18.5,38.2,ESE,No,No,,,
23-03-2022,Bihar,18.9,38.8,NNE,No,No,,,
24-03-2022,Bihar,27.4,36.5,S,No,No,,,
25-03-2022,Bihar,25.7,38.9,S,No,No,,,
26-03-2022,Bihar,21.9,37.3,SE,No,No,,,
27-03-2022,Bihar,22.4,34.9,ESE,No,No,,,
28-03-2022,Bihar,19.5,34.8,ESE,No,No,,,
29-03-2022,Bihar,17.7,36,ESE,No,No,,,
30-03-2022,Bihar,17,36.5,S,No,No,,,
31-03-2022,Bihar,17.5,36.3,ENE,No,No,,,
01-04-2022,Bihar,16.7,35.4,SW,No,No,,,
02-04-2022,Bihar,14.6,34.6,SSE,No,No,,,
03-04-2022,Bihar,15.1,33.8,SE,No,No,,,
04-04-2022,Bihar,15.8,27.9,SE,No,No,,,
05-04-2022,Bihar,10.6,26.3,SSE,No,No,,,
06-04-2022,Bihar,10.7,25.2,ESE,No,No,,,
07-04-2022,Bihar,14.2,23.2,ESE,No,No,,,
08-04-2022,Bihar,12.6,25.3,ESE,No,No,,,
09-04-2022,Bihar,9.3,29,E,No,No,,,
10-04-2022,Bihar,11.9,29.7,NS,No,No,,,
11-04-2022,Bihar,12.3,30.5,E,No,No,,,
12-04-2022,Bihar,15.5,30.8,SE,No,No,,,
13-04-2022,Bihar,11.5,31.2,SSE,No,No,,,
14-04-2022,Bihar,13.4,32.3,E,No,No,,,
15-04-2022,Bihar,14.8,33.9,ESE,No,No,,,
16-04-2022,Bihar,19.6,28.9,ESE,No,No,,,
17-04-2022,Bihar,18.9,28.1,E,No,No,,,
18-04-2022,Bihar,20.1,30,ESE,No,No,,,
19-04-2022,Bihar,12,29.2,E,No,No,,,
20-04-2022,Bihar,17.9,28.8,E,No,No,,,
21-04-2022,Bihar,12.4,31.2,ENE,No,No,,,
22-04-2022,Bihar,15.6,33.5,NE,No,No,,,
23-04-2022,Bihar,21.5,35,W,No,No,,,
24-04-2022,Bihar,13.9,23.6,SSW,No,No,,,
25-04-2022,Bihar,8.6,25.9,S,No,No,,,
26-04-2022,Bihar,10.2,26.2,ESE,No,No,,,
27-04-2022,Bihar,9.2,24.8,E,No,No,,,
28-04-2022,Bihar,8.3,24.2,SE,No,No,,,
29-04-2022,Bihar,7.6,25.3,ESE,No,No,,,
30-04-2022,Bihar,7.6,24.7,ESE,No,No,,,
01-05-2022,Bihar,6.7,24.1,ESE,No,No,,,
02-05-2022,Bihar,6.1,22.5,SSE,No,No,,,
03-05-2022,Bihar,5.2,23.1,ESE,No,No,,,
04-05-2022,Bihar,5,22.7,ESE,No,No,,,
05-05-2022,Bihar,4.9,22.8,ESE,No,No,,,
06-05-2022,Bihar,6.4,24.7,SSE,No,No,,,
07-05-2022,Bihar,7,22.6,ESE,No,No,,,
08-05-2022,Bihar,6.5,21.4,SSE,No,No,,,
09-05-2022,Bihar,4.7,23.2,E,No,No,,,
10-05-2022,Bihar,5.8,23,ESE,No,No,,,
11-05-2022,Bihar,4.3,22.9,S,No,No,,,
12-05-2022,Bihar,3.9,21,ESE,No,No,,,
13-05-2022,Bihar,4.9,21.1,SE,No,No,,,
14-05-2022,Bihar,4.9,20,ESE,No,No,,,
15-05-2022,Bihar,3.9,20.7,ESE,No,No,,,
16-05-2022,Bihar,8.7,19.6,E,No,No,,,
17-05-2022,Bihar,10,18.8,ESE,No,No,,,
18-05-2022,Bihar,9.8,23.3,S,No,No,,,
19-05-2022,Bihar,6.9,23.7,S,No,No,,,
20-05-2022,Bihar,5.8,22.4,SE,No,No,,,
21-05-2022,Bihar,6,21.4,NS,No,No,,,
22-05-2022,Bihar,4.2,23.4,ENE,No,No,,,
23-05-2022,Bihar,8.3,28.6,NNW,No,No,,,
24-05-2022,Bihar,14,29.6,NNW,No,No,,,
25-05-2022,Bihar,12.7,21.5,SE,No,No,,,
26-05-2022,Bihar,9,20,ESE,No,No,,,
27-05-2022,Bihar,12.3,19.5,E,No,No,,,
28-05-2022,Bihar,11.4,21.1,ESE,No,No,,,
29-05-2022,Bihar,8.7,21.3,E,No,Yes,,,
30-05-2022,Bihar,8.4,9.6,ENE,Yes,Yes,,,
31-05-2022,Bihar,8.3,10.8,ESE,Yes,No,,,
01-06-2022,Bihar,9,10.9,SE,No,No,,,
02-06-2022,Bihar,8.6,12.6,ESE,No,No,,,
03-06-2022,Bihar,3.2,18.2,S,No,No,,,
04-06-2022,Bihar,4.4,22.2,ESE,No,No,,,
05-06-2022,Bihar,10.2,22.5,NW,No,Yes,,,
06-06-2022,Bihar,11.4,19.7,SW,Yes,No,,,
07-06-2022,Bihar,4.6,17.5,SSW,No,No,,,
08-06-2022,Bihar,4.1,17.3,SW,No,No,,,
09-06-2022,Bihar,3,18.2,E,No,No,,,
10-06-2022,Bihar,3.2,17.9,SSE,No,No,,,
11-06-2022,Bihar,1.6,19.5,ENE,No,No,,,
12-06-2022,Bihar,6.1,23.2,NW,No,No,,,
13-06-2022,Bihar,11.2,26.7,W,No,No,,,
14-06-2022,Bihar,7.7,17,SW,No,No,,,
15-06-2022,Bihar,4,16.8,SSE,No,No,,,
16-06-2022,Bihar,2.7,17,SE,No,No,,,
17-06-2022,Bihar,6.7,16.3,SE,No,No,,,
18-06-2022,Bihar,0.8,16.5,ESE,No,No,,,
19-06-2022,Bihar,0.6,18,E,No,No,,,
20-06-2022,Bihar,0.7,23.2,WNW,No,No,,,
21-06-2022,Bihar,4.9,25.4,NW,No,No,,,
22-06-2022,Bihar,9,22.9,SSW,No,No,,,
23-06-2022,Bihar,6.5,22.6,SSE,No,No,,,
24-06-2022,Bihar,6.7,24.5,NNW,No,No,,,
25-06-2022,Bihar,12.1,26.2,NNW,No,No,,,
26-06-2022,Bihar,12.2,22.6,SW,No,No,,,
27-06-2022,Bihar,6.6,23,W,No,No,,,
28-06-2022,Bihar,7.4,24.8,SW,No,No,,,
29-06-2022,Bihar,6.4,28,WNW,No,No,,,
30-06-2022,Bihar,16.8,31.2,NW,No,No,,,
01-07-2022,Bihar,13,23,SE,No,No,,,
02-07-2022,Bihar,6.6,19.9,SSW,No,No,,,
03-07-2022,Bihar,2.9,18.3,ESE,No,No,,,
04-07-2022,Bihar,4.6,17,E,No,No,,,
05-07-2022,Bihar,5.7,17.4,E,No,No,,,
06-07-2022,Bihar,3.4,18.2,E,No,No,,,
07-07-2022,Bihar,2.3,19.3,ESE,No,No,,,
08-07-2022,Bihar,2,19.7,SE,No,No,,,
09-07-2022,Bihar,2,21.1,ESE,No,No,,,
10-07-2022,Bihar,2.8,25,N,No,No,,,
11-07-2022,Bihar,9.5,27.1,NNW,No,No,,,
12-07-2022,Bihar,9.3,28.1,NNW,No,No,,,
13-07-2022,Bihar,11.5,15.8,S,No,No,,,
14-07-2022,Bihar,2.2,17.9,SSW,No,No,,,
15-07-2022,Bihar,3.5,16,SSW,No,No,,,
16-07-2022,Bihar,0.9,17.5,ESE,No,No,,,
17-07-2022,Bihar,0.2,20.9,NNW,No,No,,,
18-07-2022,Bihar,1.6,22.8,WSW,No,No,,,
19-07-2022,Bihar,3.6,23.4,NE,No,No,,,
20-07-2022,Bihar,10.9,28.5,NNW,No,No,,,
21-07-2022,Bihar,13.7,25.7,NS,No,No,,,
22-07-2022,Bihar,15.1,21.3,SSW,No,No,,,
23-07-2022,Bihar,4.3,21.1,NS,No,No,,,
24-07-2022,Bihar,1.6,23.2,E,No,No,,,
25-07-2022,Bihar,9.9,25.5,NNW,No,No,,,
26-07-2022,Bihar,11.5,18.5,SSW,No,No,,,
27-07-2022,Bihar,2.8,17.1,ESE,No,No,,,
28-07-2022,Bihar,2.1,16.3,ESE,No,No,,,
29-07-2022,Bihar,0.2,17.7,ESE,No,No,,,
30-07-2022,Bihar,1,17.8,ESE,No,No,,,
31-07-2022,Bihar,1.2,18.9,ESE,No,No,,,
01-08-2022,Bihar,1.6,19.5,E,No,No,,,
02-08-2022,Bihar,2.2,20.6,ENE,No,No,,,
03-08-2022,Bihar,1.8,21,ESE,No,No,,,
04-08-2022,Bihar,1.8,22.5,ESE,No,No,,,
05-08-2022,Bihar,1.8,23.2,ENE,No,No,,,
06-08-2022,Bihar,1.9,27.1,W,No,No,,,
07-08-2022,Bihar,4.6,27.3,E,No,No,,,
08-08-2022,Bihar,3.8,26.4,E,No,No,,,
09-08-2022,Bihar,4.4,28.1,WSW,No,No,,,
10-08-2022,Bihar,8.2,30.7,NNW,No,No,,,
11-08-2022,Bihar,12.6,31.6,NNW,No,No,,,
12-08-2022,Bihar,10.2,31.7,NW,No,No,,,
13-08-2022,Bihar,12.8,32.1,NW,No,No,,,
14-08-2022,Bihar,11.3,32.7,NNW,No,No,,,
15-08-2022,Bihar,21.3,32.9,N,No,No,,,
16-08-2022,Bihar,23.1,30.1,NNW,No,No,,,
17-08-2022,Bihar,12.2,23.2,ESE,No,No,,,
18-08-2022,Bihar,9.5,30.4,ENE,No,No,,,
19-08-2022,Bihar,10.8,32.3,NNW,No,No,,,
20-08-2022,Bihar,11.3,33.2,SW,No,No,,,
21-08-2022,Bihar,14.7,34.7,NW,No,No,,,
22-08-2022,Bihar,16.6,35.2,NW,No,No,,,
23-08-2022,Bihar,12.6,35.1,NW,No,No,,,
24-08-2022,Bihar,16.4,30.2,S,No,No,,,
25-08-2022,Bihar,14.4,25.9,ESE,No,Yes,,,
26-08-2022,Bihar,12.4,19.7,E,Yes,Yes,,,
27-08-2022,Bihar,10.6,24.5,NNW,Yes,No,,,
28-08-2022,Bihar,14.9,33.6,NW,No,No,,,
29-08-2022,Bihar,16.8,33.9,NW,No,No,,,
30-08-2022,Bihar,14.2,21.8,ESE,No,No,,,
31-08-2022,Bihar,10.1,20.3,ESE,No,No,,,
01-09-2022,Bihar,11,26.7,E,No,No,,,
02-09-2022,Bihar,15.3,34.1,NNW,No,Yes,,,
03-09-2022,Bihar,18.5,26.8,WSW,Yes,No,,,
04-09-2022,Bihar,11.5,24.3,E,No,No,,,
05-09-2022,Bihar,9.9,30.7,NW,No,No,,,
06-09-2022,Bihar,17,34.6,NW,No,No,,,
07-09-2022,Bihar,13.8,23.6,S,No,No,,,
08-09-2022,Bihar,6.5,23.2,ESE,No,No,,,
09-09-2022,Bihar,5.9,26.8,SSW,No,No,,,
10-09-2022,Bihar,7.6,29.3,N,No,No,,,
11-09-2022,Bihar,11.9,31.5,NNW,No,No,,,
12-09-2022,Bihar,16.8,32.8,WNW,No,No,,,
13-09-2022,Bihar,18.8,34.4,SSW,No,No,,,
14-09-2022,Bihar,19.6,31.5,ESE,No,No,,,
15-09-2022,Bihar,17.1,33.9,E,No,No,,,
16-09-2022,Bihar,23,35.9,W,No,No,,,
17-09-2022,Bihar,18.3,23.3,SW,No,Yes,,,
18-09-2022,Bihar,16.7,32.1,NNW,Yes,No,,,
19-09-2022,Bihar,17.9,35.8,NW,No,No,,,
20-09-2022,Bihar,21,37.1,NNW,No,No,,,
21-09-2022,Bihar,27.4,37.4,W,No,No,,,
22-09-2022,Bihar,20.2,32.1,WSW,No,No,,,
23-09-2022,Bihar,7.3,22.9,SSE,No,No,,,
24-09-2022,Bihar,6.3,28,ENE,No,No,,,
25-09-2022,Bihar,16.4,33.9,NW,No,No,,,
26-09-2022,Bihar,11.4,20.2,S,No,No,,,
27-09-2022,Bihar,4.9,21.7,E,No,No,,,
28-09-2022,Bihar,4,24.7,E,No,No,,,
29-09-2022,Bihar,8.9,31.5,N,No,No,,,
30-09-2022,Bihar,21.5,35.2,NNW,No,No,,,
01-10-2022,Bihar,21.7,35,NW,No,No,,,
02-10-2022,Bihar,9.9,22.2,SSE,No,No,,,
03-10-2022,Bihar,8.1,24.2,ESE,No,No,,,
04-10-2022,Bihar,7.6,25.8,SE,No,No,,,
05-10-2022,Bihar,7.2,26.3,E,No,No,,,
06-10-2022,Bihar,6.8,27.4,E,No,No,,,
07-10-2022,Bihar,8,28.5,E,No,No,,,
08-10-2022,Bihar,12.4,26.5,ESE,No,No,,,
09-10-2022,Bihar,6.7,28.1,E,No,No,,,
10-10-2022,Bihar,9.9,33.8,NNW,No,No,,,
11-10-2022,Bihar,23.2,37.1,WNW,No,No,,,
12-10-2022,Bihar,20.6,34.6,NNW,No,No,,,
13-10-2022,Bihar,15.3,30.7,SW,No,No,,,
14-10-2022,Bihar,11.9,28.5,ESE,No,No,,,
15-10-2022,Bihar,10.7,28.8,E,No,No,,,
16-10-2022,Bihar,11.3,25.8,ESE,No,No,,,
17-10-2022,Bihar,9.9,25.2,ESE,No,No,,,
18-10-2022,Bihar,6.3,26.9,ESE,No,No,,,
19-10-2022,Bihar,8.1,29.5,ESE,No,No,,,
20-10-2022,Bihar,9.4,34.5,E,No,No,,,
21-10-2022,Bihar,15.6,35.7,N,No,No,,,
22-10-2022,Bihar,22.2,35.4,NE,No,No,,,
23-10-2022,Bihar,16.6,36.6,ENE,No,No,,,
24-10-2022,Bihar,17.5,38.3,ESE,No,No,,,
25-10-2022,Bihar,20,38,S,No,No,,,
26-10-2022,Bihar,18.7,28,S,No,No,,,
27-10-2022,Bihar,9.9,28.8,ESE,No,No,,,
28-10-2022,Bihar,12,30.9,SSE,No,No,,,
29-10-2022,Bihar,13.8,34.2,S,No,No,,,
30-10-2022,Bihar,16.3,36.2,SE,No,No,,,
31-10-2022,Bihar,18.5,37.7,ESE,No,No,,,
01-11-2022,Bihar,21.3,39,NE,No,No,,,
02-11-2022,Bihar,25.9,38.5,SW,No,No,,,
03-11-2022,Bihar,22.9,32.6,WSW,No,No,,,
04-11-2022,Bihar,19.1,32.2,SE,No,No,,,
05-11-2022,Bihar,18.2,32.6,ESE,No,No,,,
06-11-2022,Bihar,12.3,33,E,No,No,,,
07-11-2022,Bihar,11.8,36,E,No,No,,,
08-11-2022,Bihar,18,38.9,NE,No,No,,,
09-11-2022,Bihar,22,38,SE,No,No,,,
10-11-2022,Bihar,20.4,35.5,E,No,No,,,
11-11-2022,Bihar,19.3,35.5,E,No,No,,,
12-11-2022,Bihar,17.6,36.2,E,No,No,,,
13-11-2022,Bihar,17.9,37.6,E,No,No,,,
14-11-2022,Bihar,19.7,40.3,E,No,No,,,
15-11-2022,Bihar,20,40.4,ESE,No,No,,,
16-11-2022,Bihar,18.5,41,SSW,No,No,,,
17-11-2022,Bihar,19.5,43,NW,No,No,,,
18-11-2022,Bihar,30.3,40.5,WSW,No,No,,,
19-11-2022,Bihar,27.5,40.9,NW,No,No,,,
20-11-2022,Bihar,26.2,39.5,NNW,No,No,,,
21-11-2022,Bihar,25.1,38.9,NW,No,No,,,
22-11-2022,Bihar,16.5,29,S,No,No,,,
23-11-2022,Bihar,17.5,25.3,S,No,No,,,
24-11-2022,Bihar,10.9,25.1,S,No,No,,,
25-11-2022,Bihar,9.8,27.8,WSW,No,No,,,
26-11-2022,Bihar,11.6,35.7,NNW,No,No,,,
27-11-2022,Bihar,22.4,38.5,S,No,No,,,
28-11-2022,Bihar,18.6,32.5,ESE,No,No,,,
29-11-2022,Bihar,15.1,32.9,S,No,No,,,
30-11-2022,Bihar,15.4,32.5,NE,No,No,,,
01-12-2022,Bihar,15,33.2,S,No,No,,,
02-12-2022,Bihar,13.8,33.8,E,No,No,,,
03-12-2022,Bihar,14.6,37.3,ESE,No,No,,,
